fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,Amazon,Decathlon,Deporvillage,anio,dia_semana,unidades_vendidas_lag1,unidades_vendidas_lag2,unidades_vendidas_lag3,unidades_vendidas_lag4,unidades_vendidas_lag5,unidades_vendidas_lag6,unidades_vendidas_lag7,mm7_unidades_vendidas,descuento_porcentaje,nombre_h,categoria_h,subcategoria_h,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,categoria_h_Fitness,categoria_h_Outdoor,categoria_h_Running,categoria_h_Wellness,subcategoria_h_Banco Gimnasio,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,categoria_h_Fitness,categoria_h_Outdoor,categoria_h_Running,categoria_h_Wellness,subcategoria_h_Banco Gimnasio,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail
2022-10-29,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,2,50.56,101.12,47.13,45.33,48.51,2022,Saturday,2.0,2.0,7.0,3.0,3.0,3.0,4.0,3.142857142857143,1.1200000000000045,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2022-10-30,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,14,114.4,1601.6,85.16,111.09,101.03,2022,Sunday,2.0,2.0,3.0,9.0,3.0,3.0,3.0,5.142857142857143,-0.5217391304347777,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-10-30,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,9,136.95,1232.55,116.14,111.39,121.55,2022,Sunday,3.0,3.0,3.0,2.0,3.0,1.0,2.0,3.4285714285714284,1.444444444444436,Adidas Ultraboost 23,Running,Zapatillas Running,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-10-30,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,85.55,256.65,84.99,79.86,88.95,2022,Sunday,9.0,3.0,3.0,3.0,2.0,3.0,1.0,3.7142857142857144,0.6470588235294084,Asics Gel Nimbus 25,Running,Zapatillas Running,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-10-30,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,2,75.23,150.46,78.6,71.96,76.69,2022,Sunday,3.0,9.0,3.0,3.0,3.0,2.0,3.0,3.5714285714285716,0.30666666666667197,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-10-30,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,35.61,71.22,32.02,33.06,36.46,2022,Sunday,2.0,3.0,9.0,3.0,3.0,3.0,2.0,3.5714285714285716,1.742857142857141,Nike Dri-FIT Miler,Running,Ropa Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-10-30,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,66.46,132.92,62.39,58.16,64.28,2022,Sunday,2.0,2.0,3.0,1.0,14.0,2.0,2.0,3.7142857142857144,2.2461538461538364,Adidas Own The Run Jacket,Running,Ropa Running,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-10-30,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,1,68.11,68.11,68.41,63.89,66.42,2022,Sunday,14.0,2.0,2.0,3.0,9.0,3.0,3.0,4.857142857142857,-2.7000000000000006,Puma Velocity Nitro 2,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-10-30,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,3,65.98,197.94,68.8,56.11,66.13,2022,Sunday,1.0,14.0,2.0,2.0,3.0,9.0,3.0,4.857142857142857,1.5076923076923139,Reebok Floatride Energy 5,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-10-30,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,394.77,789.54,388.78,338.96,369.68,2022,Sunday,3.0,1.0,14.0,2.0,2.0,3.0,9.0,3.857142857142857,-1.3075000000000045,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-10-30,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,171.78,343.56,176.6,153.16,169.65,2022,Sunday,2.0,3.0,1.0,14.0,2.0,2.0,3.0,3.7142857142857144,-1.8399999999999992,Domyos BM900,Fitness,Banco Gimnasio,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-10-30,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,46.35,139.05,45.63,39.29,42.51,2022,Sunday,3.0,3.0,2.0,3.0,1.0,2.0,1.0,2.4285714285714284,3.000000000000003,Reebok Professional Deck,Fitness,Esterilla Fitness,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2022-10-30,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,54.74,164.22,52.96,47.13,55.61,2022,Sunday,3.0,2.0,3.0,1.0,2.0,1.0,6.0,2.142857142857143,-0.4727272727272691,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022-10-30,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,25.58,76.74,22.95,23.07,26.2,2022,Sunday,2.0,3.0,1.0,2.0,1.0,6.0,2.0,2.5714285714285716,2.319999999999993,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-10-30,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,38.83,116.49,41.15,35.71,40.02,2022,Sunday,1.0,2.0,1.0,6.0,2.0,2.0,2.0,2.4285714285714284,-2.9250000000000043,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-10-30,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,3,153.42,460.26,139.05,145.55,133.78,2022,Sunday,3.0,2.0,2.0,2.0,2.0,14.0,2.0,4.0,2.279999999999992,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-10-30,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,829.78,2489.34,762.77,733.57,810.76,2022,Sunday,3.0,3.0,2.0,2.0,2.0,2.0,14.0,2.4285714285714284,-0.02650602409638883,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-10-30,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,96.11,192.22,103.83,88.44,95.91,2022,Sunday,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.4285714285714284,1.1684210526315784,The North Face Borealis,Outdoor,Mochila Trekking,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-10-30,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,69.32,138.64,67.9,61.67,70.95,2022,Sunday,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.4285714285714284,-0.9714285714285812,Columbia Silver Ridge,Outdoor,Ropa Montaña,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2022-10-30,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,109.02,218.04,114.15,98.95,115.03,2022,Sunday,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.4285714285714284,-0.8909090909090944,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-10-30,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,81.88,163.76,83.38,74.47,78.73,2022,Sunday,3.0,1.0,2.0,1.0,6.0,2.0,2.0,2.4285714285714284,2.3499999999999943,Quechua MH500,Outdoor,Ropa Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2022-10-30,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,128.97,773.82,131.19,113.3,121.82,2022,Sunday,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,-0.7923076923076932,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2022-10-30,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.11,20.11,19.14,17.8,19.11,2022,Sunday,6.0,2.0,2.0,2.0,3.0,3.0,3.0,2.7142857142857144,0.5499999999999972,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-10-30,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,34.96,69.92,35.66,33.2,37.04,2022,Sunday,1.0,6.0,2.0,2.0,2.0,3.0,3.0,2.5714285714285716,-0.11428571428571184,Liforme Yoga Pad,Wellness,Rodillera Yoga,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2022-10-30,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,49.08,49.08,45.03,45.19,48.86,2022,Sunday,2.0,1.0,6.0,2.0,2.0,2.0,3.0,2.2857142857142856,-1.8400000000000034,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2022-10-31,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,9,115.43,1038.87,84.46,111.57,99.45,2022,Monday,3.0,1.0,3.0,3.0,3.0,2.0,2.0,3.4285714285714284,0.3739130434782668,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-10-31,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,9,132.78,1195.02,117.14,111.11,124.7,2022,Monday,9.0,3.0,1.0,3.0,3.0,3.0,2.0,4.428571428571429,-1.6444444444444435,Adidas Ultraboost 23,Running,Zapatillas Running,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-10-31,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,86.12,258.36,84.92,75.55,87.18,2022,Monday,9.0,9.0,3.0,1.0,3.0,3.0,3.0,4.428571428571429,1.317647058823535,Asics Gel Nimbus 25,Running,Zapatillas Running,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-10-31,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,2,75.07,150.14,77.06,69.46,77.16,2022,Monday,3.0,9.0,9.0,3.0,1.0,3.0,3.0,4.285714285714286,0.09333333333332423,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-10-31,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,34.13,68.26,35.96,32.15,37.05,2022,Monday,2.0,3.0,9.0,9.0,3.0,1.0,3.0,4.142857142857143,-2.485714285714278,Nike Dri-FIT Miler,Running,Ropa Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-10-31,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,66.57,133.14,68.14,56.94,67.62,2022,Monday,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.142857142857143,2.415384615384605,Adidas Own The Run Jacket,Running,Ropa Running,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-10-31,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,70.3,140.6,73.29,66.33,75.11,2022,Monday,3.0,2.0,2.0,3.0,9.0,9.0,3.0,4.285714285714286,0.4285714285714245,Puma Velocity Nitro 2,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-10-31,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,63.66,127.32,61.84,59.58,64.28,2022,Monday,2.0,3.0,2.0,2.0,3.0,9.0,9.0,3.2857142857142856,-2.0615384615384666,Reebok Floatride Energy 5,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-10-31,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,391.94,783.88,369.17,339.88,370.12,2022,Monday,2.0,2.0,3.0,2.0,2.0,3.0,9.0,2.2857142857142856,-2.0150000000000006,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-10-31,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,174.72,349.44,177.9,149.66,169.13,2022,Monday,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.142857142857143,-0.16000000000000067,Domyos BM900,Fitness,Banco Gimnasio,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-10-31,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,46.34,139.02,45.88,41.53,46.78,2022,Monday,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.4285714285714284,2.9777777777777854,Reebok Professional Deck,Fitness,Esterilla Fitness,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2022-10-31,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,55.64,166.92,57.19,48.23,54.77,2022,Monday,2.0,2.0,3.0,9.0,9.0,3.0,1.0,4.428571428571429,1.1636363636363647,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
